HTTrack3.49-2+htsswf+htsjava launched on Sat, 21 Mar 2026 18:02:42 at https://www.marquisspas.com/ +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar
(winhttrack -qwC2%Pns2u1%s%uN0%I0p3DaK0H0%kf2A25000%f#f -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" -%l "en, *" https://www.marquisspas.com/ -O1 "C:\My Web Sites\Marquis" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

18:42:15	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2019/owners-manuals/2019_V21OwnersManualWeb11.26.18.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:15	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2018/OM/2018_Signature Owners Manual Final rev.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:15	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2018/OM/18 Celebrity Owners Manual 7.5.18.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:15	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2018/OM/2018_V21_Owners Manual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:15	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2018/OM/2017_eSeriesOwnersManual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:15	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2017/2017 Celebrity Owners Manual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:15	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2017/2017_SignatureOwnersManual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:15	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2017/2017_eSeriesOwnersManual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:15	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2017/2017_V21_Owners Manual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:15	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2016/2016 _Celebrity Owners Manual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:15	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2016/2016_Marquis e-Series Owners Manual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:15	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2016/2016_Vector21 Owners Manual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:15	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2015/2015Signature_eSeriesManualweb.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:15	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///documents.marquisspas.com/documents/2014/2014WiFiPost.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
